2016-12-16-19-41-0    UserID [14]    Transaction Complete 
2016-12-16-19-41-0    UserID [34]    Transaction Complete 
2016-12-16-19-41-0    UserID [13]    Transaction Complete 
2016-12-16-19-41-0    UserID [8]    Transaction Complete 
2016-12-16-19-41-0    UserID [31]    Transaction Complete 
2016-12-16-19-41-0    UserID [26]    Transaction Complete 
2016-12-16-19-41-0    UserID [0]    Transaction Complete 
2016-12-16-19-41-0    UserID [35]    Transaction Complete 
2016-12-16-19-41-0    UserID [48]    Transaction Complete 
2016-12-16-19-41-0    UserID [22]    Transaction Complete 
2016-12-16-19-41-0    UserID [37]    Transaction Complete 
2016-12-16-19-41-0    UserID [45]    Transaction Complete 
2016-12-16-19-41-0    UserID [2]    Transaction Complete 
2016-12-16-19-41-0    UserID [3]    Transaction Complete 
2016-12-16-19-41-0    UserID [23]    Transaction Complete 
2016-12-16-19-41-0    UserID [7]    Transaction Complete 
2016-12-16-19-41-0    UserID [46]    Transaction Complete 
2016-12-16-19-41-0    UserID [21]    Transaction Complete 
2016-12-16-19-41-0    UserID [33]    Transaction Complete 
2016-12-16-19-41-0    UserID [19]    Transaction Complete 
2016-12-16-19-41-0    UserID [18]    Transaction Complete 
2016-12-16-19-41-0    UserID [39]    Transaction Complete 
2016-12-16-19-41-0    UserID [27]    Transaction Complete 
2016-12-16-19-41-0    UserID [25]    Transaction Complete 
2016-12-16-19-41-0    UserID [6]    Transaction Complete 
2016-12-16-19-41-0    UserID [11]    Transaction Complete 
2016-12-16-19-41-0    UserID [38]    Transaction Complete 
2016-12-16-19-41-0    UserID [41]    Transaction Complete 
2016-12-16-19-41-0    UserID [49]    Transaction Complete 
2016-12-16-19-41-0    UserID [1]    Transaction Complete 
2016-12-16-19-41-0    UserID [42]    Transaction Complete 
2016-12-16-19-41-0    UserID [15]    Transaction Complete 
2016-12-16-19-41-0    UserID [30]    Transaction Complete 
2016-12-16-19-41-0    UserID [12]    Transaction Complete 
2016-12-16-19-41-0    UserID [20]    Transaction Complete 
2016-12-16-19-41-0    UserID [44]    Transaction Complete 
2016-12-16-19-41-0    UserID [16]    Transaction Complete 
2016-12-16-19-41-0    UserID [40]    Transaction Complete 
2016-12-16-19-41-0    UserID [24]    Transaction Complete 
2016-12-16-19-41-0    UserID [29]    Transaction Complete 
2016-12-16-19-41-0    UserID [5]    Transaction Complete 
2016-12-16-19-41-1    UserID [4]    Transaction Complete 
2016-12-16-19-41-1    UserID [43]    Transaction Complete 
2016-12-16-19-41-1    UserID [28]    Transaction Complete 
2016-12-16-19-41-1    UserID [32]    Transaction Complete 
2016-12-16-19-41-1    UserID [9]    Transaction Complete 
2016-12-16-19-41-1    UserID [47]    Transaction Complete 
2016-12-16-19-41-1    UserID [14]    Transaction Complete 
2016-12-16-19-41-1    UserID [36]    Transaction Complete 
2016-12-16-19-41-1    UserID [26]    Transaction Complete 
2016-12-16-19-41-1    UserID [17]    Transaction Complete 
2016-12-16-19-41-1    UserID [10]    Transaction Complete 
2016-12-16-19-41-1    UserID [31]    Transaction Complete 
2016-12-16-19-41-1    UserID [48]    Transaction Complete 
2016-12-16-19-41-1    UserID [37]    Transaction Complete 
2016-12-16-19-41-1    UserID [13]    Transaction Complete 
2016-12-16-19-41-1    UserID [34]    Transaction Complete 
2016-12-16-19-41-1    UserID [8]    Transaction Complete 
2016-12-16-19-41-2    UserID [21]    Transaction Complete 
2016-12-16-19-41-2    UserID [46]    Transaction Complete 
2016-12-16-19-41-2    UserID [35]    Transaction Complete 
2016-12-16-19-41-2    UserID [27]    Transaction Complete 
2016-12-16-19-41-2    UserID [23]    Transaction Complete 
2016-12-16-19-41-2    UserID [45]    Transaction Complete 
2016-12-16-19-41-2    UserID [33]    Transaction Complete 
2016-12-16-19-41-2    UserID [22]    Transaction Complete 
2016-12-16-19-41-2    UserID [25]    Transaction Complete 
2016-12-16-19-41-2    UserID [19]    Transaction Complete 
2016-12-16-19-41-2    UserID [18]    Transaction Complete 
2016-12-16-19-41-2    UserID [12]    Transaction Complete 
2016-12-16-19-41-2    UserID [49]    Transaction Complete 
2016-12-16-19-41-2    UserID [39]    Transaction Complete 
2016-12-16-19-41-2    UserID [3]    Transaction Complete 
2016-12-16-19-41-2    UserID [2]    Transaction Complete 
2016-12-16-19-41-2    UserID [30]    Transaction Complete 
2016-12-16-19-41-2    UserID [38]    Transaction Complete 
2016-12-16-19-41-2    UserID [0]    Transaction Complete 
2016-12-16-19-41-2    UserID [44]    Transaction Complete 
2016-12-16-19-41-2    UserID [7]    Transaction Complete 
2016-12-16-19-41-2    UserID [41]    Transaction Complete 
2016-12-16-19-41-2    UserID [11]    Transaction Complete 
2016-12-16-19-41-2    UserID [6]    Transaction Complete 
2016-12-16-19-41-2    UserID [42]    Transaction Complete 
2016-12-16-19-41-2    UserID [1]    Transaction Complete 
2016-12-16-19-41-2    UserID [20]    Transaction Complete 
2016-12-16-19-41-2    UserID [16]    Transaction Complete 
2016-12-16-19-41-2    UserID [15]    Transaction Complete 
2016-12-16-19-41-2    UserID [40]    Transaction Complete 
2016-12-16-19-41-3    UserID [29]    Transaction Complete 
2016-12-16-19-41-3    UserID [5]    Transaction Complete 
2016-12-16-19-41-3    UserID [43]    Transaction Complete 
2016-12-16-19-41-3    UserID [32]    Transaction Complete 
2016-12-16-19-41-3    UserID [24]    Transaction Complete 
2016-12-16-19-41-3    UserID [28]    Transaction Complete 
2016-12-16-19-41-3    UserID [4]    Transaction Complete 
2016-12-16-19-41-3    UserID [47]    Transaction Complete 
2016-12-16-19-41-4    UserID [14]    Transaction Complete 
2016-12-16-19-41-4    UserID [36]    Transaction Complete 
2016-12-16-19-41-4    UserID [9]    Transaction Complete 
2016-12-16-19-41-4    UserID [31]    Transaction Complete 
2016-12-16-19-41-4    UserID [17]    Transaction Complete 
2016-12-16-19-41-4    UserID [26]    Transaction Complete 
2016-12-16-19-41-4    UserID [10]    Transaction Complete 
2016-12-16-19-41-4    UserID [13]    Transaction Complete 
2016-12-16-19-41-4    UserID [46]    Transaction Complete 
2016-12-16-19-41-4    UserID [8]    Transaction Complete 
2016-12-16-19-41-4    UserID [48]    Transaction Complete 
2016-12-16-19-41-4    UserID [35]    Transaction Complete 
2016-12-16-19-41-4    UserID [23]    Transaction Complete 
2016-12-16-19-41-4    UserID [27]    Transaction Complete 
2016-12-16-19-41-4    UserID [21]    Transaction Complete 
2016-12-16-19-41-4    UserID [45]    Transaction Complete 
2016-12-16-19-41-4    UserID [18]    Transaction Complete 
2016-12-16-19-41-4    UserID [2]    Transaction Complete 
2016-12-16-19-41-4    UserID [12]    Transaction Complete 
2016-12-16-19-41-4    UserID [37]    Transaction Complete 
2016-12-16-19-41-4    UserID [3]    Transaction Complete 
2016-12-16-19-41-4    UserID [22]    Transaction Complete 
2016-12-16-19-41-4    UserID [49]    Transaction Complete 
2016-12-16-19-41-4    UserID [34]    Transaction Complete 
2016-12-16-19-41-4    UserID [0]    Transaction Complete 
2016-12-16-19-41-4    UserID [44]    Transaction Complete 
2016-12-16-19-41-4    UserID [33]    Transaction Complete 
2016-12-16-19-41-4    UserID [39]    Transaction Complete 
2016-12-16-19-41-4    UserID [25]    Transaction Complete 
2016-12-16-19-41-4    UserID [19]    Transaction Complete 
2016-12-16-19-41-4    UserID [30]    Transaction Complete 
2016-12-16-19-41-4    UserID [41]    Transaction Complete 
2016-12-16-19-41-4    UserID [1]    Transaction Complete 
2016-12-16-19-41-4    UserID [38]    Transaction Complete 
2016-12-16-19-41-4    UserID [20]    Transaction Complete 
2016-12-16-19-41-4    UserID [42]    Transaction Complete 
2016-12-16-19-41-4    UserID [15]    Transaction Complete 
2016-12-16-19-41-4    UserID [40]    Transaction Complete 
2016-12-16-19-41-4    UserID [11]    Transaction Complete 
2016-12-16-19-41-4    UserID [29]    Transaction Complete 
2016-12-16-19-41-4    UserID [16]    Transaction Complete 
2016-12-16-19-41-4    UserID [6]    Transaction Complete 
2016-12-16-19-41-4    UserID [7]    Transaction Complete 
2016-12-16-19-41-5    UserID [43]    Transaction Complete 
2016-12-16-19-41-5    UserID [4]    Transaction Complete 
2016-12-16-19-41-5    UserID [24]    Transaction Complete 
2016-12-16-19-41-5    UserID [5]    Transaction Complete 
2016-12-16-19-41-5    UserID [28]    Transaction Complete 
2016-12-16-19-41-5    UserID [32]    Transaction Complete 
2016-12-16-19-41-5    UserID [47]    Transaction Complete 
2016-12-16-19-41-5    UserID [9]    Transaction Complete 
2016-12-16-19-41-5    UserID [36]    Transaction Complete 
2016-12-16-19-41-5    UserID [14]    Transaction Complete 
2016-12-16-19-41-5    UserID [31]    Transaction Complete 
2016-12-16-19-41-5    UserID [13]    Transaction Complete 
2016-12-16-19-41-5    UserID [17]    Transaction Complete 
2016-12-16-19-41-5    UserID [10]    Transaction Complete 
2016-12-16-19-41-5    UserID [8]    Transaction Complete 
2016-12-16-19-41-5    UserID [35]    Transaction Complete 
2016-12-16-19-41-5    UserID [18]    Transaction Complete 
2016-12-16-19-41-5    UserID [46]    Transaction Complete 
2016-12-16-19-41-5    UserID [26]    Transaction Complete 
2016-12-16-19-41-5    UserID [0]    Transaction Complete 
2016-12-16-19-41-5    UserID [12]    Transaction Complete 
2016-12-16-19-41-5    UserID [21]    Transaction Complete 
2016-12-16-19-41-5    UserID [23]    Transaction Complete 
2016-12-16-19-41-5    UserID [3]    Transaction Complete 
2016-12-16-19-41-5    UserID [37]    Transaction Complete 
2016-12-16-19-41-5    UserID [27]    Transaction Complete 
2016-12-16-19-41-5    UserID [2]    Transaction Complete 
2016-12-16-19-41-5    UserID [34]    Transaction Complete 
2016-12-16-19-41-5    UserID [45]    Transaction Complete 
2016-12-16-19-41-5    UserID [48]    Transaction Complete 
2016-12-16-19-41-5    UserID [20]    Transaction Complete 
2016-12-16-19-41-5    UserID [1]    Transaction Complete 
2016-12-16-19-41-5    UserID [33]    Transaction Complete 
2016-12-16-19-41-5    UserID [39]    Transaction Complete 
2016-12-16-19-41-5    UserID [49]    Transaction Complete 
2016-12-16-19-41-5    UserID [30]    Transaction Complete 
2016-12-16-19-41-5    UserID [22]    Transaction Complete 
2016-12-16-19-41-5    UserID [41]    Transaction Complete 
2016-12-16-19-41-6    UserID [38]    Transaction Complete 
2016-12-16-19-41-6    UserID [42]    Transaction Complete 
2016-12-16-19-41-6    UserID [19]    Transaction Complete 
2016-12-16-19-41-6    UserID [11]    Transaction Complete 
2016-12-16-19-41-6    UserID [15]    Transaction Complete 
2016-12-16-19-41-6    UserID [25]    Transaction Complete 
2016-12-16-19-41-6    UserID [40]    Transaction Complete 
2016-12-16-19-41-6    UserID [6]    Transaction Complete 
2016-12-16-19-41-6    UserID [44]    Transaction Complete 
2016-12-16-19-41-6    UserID [16]    Transaction Complete 
2016-12-16-19-41-6    UserID [43]    Transaction Complete 
2016-12-16-19-41-6    UserID [5]    Transaction Complete 
2016-12-16-19-41-6    UserID [24]    Transaction Complete 
2016-12-16-19-41-6    UserID [28]    Transaction Complete 
2016-12-16-19-41-6    UserID [4]    Transaction Complete 
2016-12-16-19-41-6    UserID [7]    Transaction Complete 
2016-12-16-19-41-6    UserID [29]    Transaction Complete 
2016-12-16-19-41-6    UserID [32]    Transaction Complete 
2016-12-16-19-41-6    UserID [36]    Transaction Complete 
2016-12-16-19-41-6    UserID [47]    Transaction Complete 
2016-12-16-19-41-6    UserID [14]    Transaction Complete 
2016-12-16-19-41-6    UserID [13]    Transaction Complete 
2016-12-16-19-41-6    UserID [9]    Transaction Complete 
2016-12-16-19-41-6    UserID [31]    Transaction Complete 
2016-12-16-19-41-6    UserID [0]    Transaction Complete 
2016-12-16-19-41-6    UserID [10]    Transaction Complete 
2016-12-16-19-41-6    UserID [35]    Transaction Complete 
2016-12-16-19-41-6    UserID [17]    Transaction Complete 
2016-12-16-19-41-6    UserID [18]    Transaction Complete 
2016-12-16-19-41-7    UserID [26]    Transaction Complete 
2016-12-16-19-41-7    UserID [34]    Transaction Complete 
2016-12-16-19-41-7    UserID [27]    Transaction Complete 
2016-12-16-19-41-7    UserID [8]    Transaction Complete 
2016-12-16-19-41-7    UserID [46]    Transaction Complete 
2016-12-16-19-41-7    UserID [23]    Transaction Complete 
2016-12-16-19-41-7    UserID [1]    Transaction Complete 
2016-12-16-19-41-7    UserID [37]    Transaction Complete 
2016-12-16-19-41-7    UserID [49]    Transaction Complete 
2016-12-16-19-41-7    UserID [33]    Transaction Complete 
2016-12-16-19-41-7    UserID [21]    Transaction Complete 
2016-12-16-19-41-7    UserID [45]    Transaction Complete 
2016-12-16-19-41-7    UserID [12]    Transaction Complete 
2016-12-16-19-41-7    UserID [2]    Transaction Complete 
2016-12-16-19-41-7    UserID [20]    Transaction Complete 
2016-12-16-19-41-7    UserID [41]    Transaction Complete 
2016-12-16-19-41-7    UserID [22]    Transaction Complete 
2016-12-16-19-41-7    UserID [30]    Transaction Complete 
2016-12-16-19-41-7    UserID [3]    Transaction Complete 
2016-12-16-19-41-7    UserID [39]    Transaction Complete 
2016-12-16-19-41-7    UserID [11]    Transaction Complete 
2016-12-16-19-41-7    UserID [25]    Transaction Complete 
2016-12-16-19-41-7    UserID [15]    Transaction Complete 
2016-12-16-19-41-7    UserID [42]    Transaction Complete 
2016-12-16-19-41-7    UserID [16]    Transaction Complete 
2016-12-16-19-41-7    UserID [5]    Transaction Complete 
2016-12-16-19-41-7    UserID [6]    Transaction Complete 
2016-12-16-19-41-7    UserID [24]    Transaction Complete 
2016-12-16-19-41-7    UserID [44]    Transaction Complete 
2016-12-16-19-41-7    UserID [19]    Transaction Complete 
2016-12-16-19-41-7    UserID [40]    Transaction Complete 
2016-12-16-19-41-7    UserID [38]    Transaction Complete 
2016-12-16-19-41-7    UserID [7]    Transaction Complete 
2016-12-16-19-41-7    UserID [48]    Transaction Complete 
2016-12-16-19-41-7    UserID [43]    Transaction Complete 
2016-12-16-19-41-7    UserID [28]    Transaction Complete 
2016-12-16-19-41-7    UserID [4]    Transaction Complete 
2016-12-16-19-41-7    UserID [47]    Transaction Complete 
2016-12-16-19-41-7    UserID [29]    Transaction Complete 
2016-12-16-19-41-7    UserID [31]    Transaction Complete 
2016-12-16-19-41-8    UserID [32]    Transaction Complete 
2016-12-16-19-41-8    UserID [0]    Transaction Complete 
2016-12-16-19-41-8    UserID [9]    Transaction Complete 
2016-12-16-19-41-8    UserID [14]    Transaction Complete 
2016-12-16-19-41-8    UserID [36]    Transaction Complete 
2016-12-16-19-41-8    UserID [10]    Transaction Complete 
2016-12-16-19-41-8    UserID [17]    Transaction Complete 
2016-12-16-19-41-8    UserID [18]    Transaction Complete 
2016-12-16-19-41-8    UserID [23]    Transaction Complete 
2016-12-16-19-41-8    UserID [13]    Transaction Complete 
2016-12-16-19-41-8    UserID [46]    Transaction Complete 
2016-12-16-19-41-8    UserID [34]    Transaction Complete 
2016-12-16-19-41-8    UserID [8]    Transaction Complete 
2016-12-16-19-41-8    UserID [27]    Transaction Complete 
2016-12-16-19-41-8    UserID [35]    Transaction Complete 
